valid,epoch,epoch_utc,lat_deg,lon_deg,alt_m,air_temp_degC,humdity_percent,humidity_sensor_temp_degC,pres_mb,module_error,rs41_rh_percent,wv_mixing_ratio_ppmv
[bool],[epoch],[iso8601],[deg],[deg],[m],[C],[%],[C],[mb],[#],[%],[ppmv]
True,1786654158,2026-08-13T20:49:18Z,,,,24.3800,32.2400,29.6700,767.6200,0,43.9832,17814.2096
True,1786654159,2026-08-13T20:49:19Z,,,,24.3800,32.2700,29.6400,767.5800,0,43.9482,17800.7159
True,1786654160,2026-08-13T20:49:20Z,,,,24.3800,32.2900,29.6300,767.5800,0,43.9501,17801.5118
True,1786654161,2026-08-13T20:49:21Z,,,,24.3800,32.3300,29.6300,767.6400,0,44.0046,17822.5389
True,1786654162,2026-08-13T20:49:22Z,,,,24.3800,32.3600,29.6200,767.4000,0,44.0201,17834.5972
True,1786654163,2026-08-13T20:49:23Z,,,,24.3900,32.2900,29.6200,767.5600,0,43.8985,17791.5561
True,1786654164,2026-08-13T20:49:24Z,,,,24.3900,32.3800,29.6200,767.4200,0,44.0209,17845.3432
True,1786654165,2026-08-13T20:49:25Z,,,,24.3900,32.3100,29.6200,767.5200,0,43.9257,17803.7164
True,1786654166,2026-08-13T20:49:26Z,,,,24.3900,32.3400,29.6200,767.5800,0,43.9665,17819.1240
True,1786654167,2026-08-13T20:49:27Z,,,,24.3900,32.3100,29.6300,767.5200,0,43.9510,17814.1515
True,1786654168,2026-08-13T20:49:28Z,,,,24.3900,32.2900,29.6400,767.6400,0,43.9491,17810.5278
True,1786654169,2026-08-13T20:49:29Z,,,,24.3900,32.3300,29.6500,767.4800,0,44.0289,17847.2217
True,1786654170,2026-08-13T20:49:30Z,,,,24.4000,32.2500,29.6700,767.5800,0,43.9442,17820.7787
True,1786654171,2026-08-13T20:49:31Z,,,,24.4000,32.2700,29.6700,767.7600,0,43.9714,17827.7722
True,1786654172,2026-08-13T20:49:32Z,,,,24.4000,32.2200,29.6900,767.6600,0,43.9539,17822.8834
True,1786654173,2026-08-13T20:49:33Z,,,,24.4000,32.2700,29.6900,767.5800,0,44.0221,17852.9290
True,1786654174,2026-08-13T20:49:34Z,,,,24.4000,32.2200,29.7000,767.5800,0,43.9792,17835.2162
True,1786654175,2026-08-13T20:49:35Z,,,,24.4000,32.2500,29.6900,767.6600,0,43.9948,17839.7743
True,1786654176,2026-08-13T20:49:36Z,,,,24.4000,32.2700,29.6900,767.5800,0,44.0221,17852.9290
True,1786654177,2026-08-13T20:49:37Z,,,,24.4000,32.2700,29.6900,767.5800,0,44.0221,17852.9290
True,1786654178,2026-08-13T20:49:38Z,,,,24.4000,32.2900,29.6900,767.5400,0,44.0494,17865.1390
True,1786654179,2026-08-13T20:49:39Z,,,,24.4000,32.2700,29.6900,767.6400,0,44.0221,17851.5086
True,1786654180,2026-08-13T20:49:40Z,,,,24.4000,32.2700,29.6900,767.5800,0,44.0221,17852.9290
True,1786654181,2026-08-13T20:49:41Z,,,,24.4200,32.2700,29.7000,767.4200,0,43.9947,17867.1788
True,1786654182,2026-08-13T20:49:42Z,,,,24.4200,32.2700,29.7000,767.5800,0,43.9947,17863.3879
True,1786654183,2026-08-13T20:49:43Z,,,,24.4200,32.2700,29.7000,767.5000,0,43.9947,17865.2831
True,1786654184,2026-08-13T20:49:44Z,,,,24.4200,32.2500,29.7100,767.6400,0,43.9927,17861.1556
True,1786654185,2026-08-13T20:49:45Z,,,,24.4200,32.2700,29.7000,767.5600,0,43.9947,17863.8617
True,1786654186,2026-08-13T20:49:46Z,,,,24.4200,32.2900,29.6900,767.6000,0,43.9966,17863.7176
True,1786654187,2026-08-13T20:49:47Z,,,,24.4200,32.2700,29.6900,767.6600,0,43.9694,17851.0352
True,1786654188,2026-08-13T20:49:48Z,,,,24.4200,32.2900,29.6900,767.6400,0,43.9966,17862.7701
True,1786654189,2026-08-13T20:49:49Z,,,,24.4300,32.2700,29.7000,767.6400,0,43.9684,17861.9667
True,1786654190,2026-08-13T20:49:50Z,,,,24.4200,32.3100,29.6900,767.5800,0,44.0239,17875.4540
True,1786654191,2026-08-13T20:49:51Z,,,,24.4300,32.2900,29.7000,767.6600,0,43.9956,17872.7609
True,1786654192,2026-08-13T20:49:52Z,,,,24.4300,32.2700,29.7000,767.4400,0,43.9684,17866.7048
True,1786654193,2026-08-13T20:49:53Z,,,,24.4300,32.2900,29.7000,767.4800,0,43.9956,17877.0276
True,1786654194,2026-08-13T20:49:54Z,,,,24.4300,32.2700,29.7000,767.7800,0,43.9684,17858.6515
True,1786654195,2026-08-13T20:49:55Z,,,,24.4300,32.2900,29.7000,767.7600,0,43.9956,17870.3914
True,1786654196,2026-08-13T20:49:56Z,,,,24.4300,32.2900,29.7000,767.6200,0,43.9956,17873.7089
True,1786654197,2026-08-13T20:49:57Z,,,,24.4300,32.2900,29.7000,767.6000,0,43.9956,17874.1829
True,1786654198,2026-08-13T20:49:58Z,,,,24.4400,32.3100,29.7000,767.4400,0,43.9965,17889.2475
True,1786654199,2026-08-13T20:49:59Z,,,,24.4400,32.2900,29.7100,767.5400,0,43.9946,17886.0768
True,1786654200,2026-08-13T20:50:00Z,,,,24.4400,32.2900,29.7200,767.5000,0,44.0199,17897.5034
True,1786654201,2026-08-13T20:50:01Z,,,,24.4400,32.2900,29.7200,767.6000,0,44.0199,17895.1300
True,1786654202,2026-08-13T20:50:02Z,,,,24.4400,32.2700,29.7300,767.5000,0,44.0179,17896.6960
True,1786654203,2026-08-13T20:50:03Z,,,,24.4400,32.3100,29.7200,767.5800,0,44.0472,17906.8874
True,1786654204,2026-08-13T20:50:04Z,,,,24.4500,32.3300,29.7000,767.5400,0,43.9974,17898.1453
True,1786654205,2026-08-13T20:50:05Z,,,,24.4400,32.3400,29.7000,767.5800,0,44.0374,17902.8308
True,1786654206,2026-08-13T20:50:06Z,,,,24.4500,32.3600,29.6700,767.7200,0,43.9623,17879.3304
True,1786654207,2026-08-13T20:50:07Z,,,,24.4400,32.4000,29.6700,767.5800,0,44.0430,17905.1501
True,1786654208,2026-08-13T20:50:08Z,,,,24.4500,32.4100,29.6700,767.6400,0,44.0302,17909.3504
True,1786654209,2026-08-13T20:50:09Z,,,,24.4500,32.4300,29.6700,767.5800,0,44.0574,17922.0261
True,1786654210,2026-08-13T20:50:10Z,,,,24.4500,32.4000,29.6700,767.6000,0,44.0166,17904.6753
True,1786654211,2026-08-13T20:50:11Z,,,,24.4500,32.4000,29.6500,767.5600,0,43.9660,17884.6576
True,1786654212,2026-08-13T20:50:12Z,,,,24.4500,32.4500,29.6400,767.5400,0,44.0085,17902.7343
True,1786654213,2026-08-13T20:50:13Z,,,,24.4500,32.4300,29.6500,767.5600,0,44.0067,17901.5139
True,1786654214,2026-08-13T20:50:14Z,,,,24.4500,32.4700,29.6400,767.6800,0,44.0356,17910.6406
True,1786654215,2026-08-13T20:50:15Z,,,,24.4500,32.4500,29.6500,767.5800,0,44.0338,17912.2767
True,1786654216,2026-08-13T20:50:16Z,,,,24.4500,32.4300,29.6700,767.5200,0,44.0574,17923.4523
True,1786654217,2026-08-13T20:50:17Z,,,,24.4500,32.4300,29.6700,767.5800,0,44.0574,17922.0261
True,1786654218,2026-08-13T20:50:18Z,,,,24.4500,32.4500,29.6700,767.6000,0,44.0845,17932.8014
True,1786654219,2026-08-13T20:50:19Z,,,,24.4500,32.4000,29.6800,767.5200,0,44.0419,17917.0674
True,1786654220,2026-08-13T20:50:20Z,,,,24.4500,32.4000,29.6900,767.6400,0,44.0673,17924.7127
True,1786654221,2026-08-13T20:50:21Z,,,,24.4500,32.4000,29.6900,767.4600,0,44.0673,17928.9921
True,1786654222,2026-08-13T20:50:22Z,,,,24.4600,32.3800,29.6900,767.8400,0,44.0137,17908.7003
True,1786654223,2026-08-13T20:50:23Z,,,,24.4500,32.4300,29.7000,767.5000,0,44.1335,17955.4526
True,1786654224,2026-08-13T20:50:24Z,,,,24.4600,32.3800,29.7000,767.5200,0,44.0391,17926.7974
True,1786654225,2026-08-13T20:50:25Z,,,,24.4600,32.3800,29.7000,767.7000,0,44.0391,17922.5189
True,1786654226,2026-08-13T20:50:26Z,,,,24.4600,32.3800,29.7000,767.7200,0,44.0391,17922.0436
True,1786654227,2026-08-13T20:50:27Z,,,,24.4600,32.4000,29.7100,767.5800,0,44.0916,17947.1495
True,1786654228,2026-08-13T20:50:28Z,,,,24.4600,32.3600,29.7200,767.5000,0,44.0625,17936.9985
True,1786654229,2026-08-13T20:50:29Z,,,,24.4600,32.3400,29.7300,767.6000,0,44.0606,17933.8352
True,1786654230,2026-08-13T20:50:30Z,,,,24.4600,32.3400,29.7200,767.4600,0,44.0353,17926.6649
True,1786654231,2026-08-13T20:50:31Z,,,,24.4600,32.3600,29.7200,767.4200,0,44.0625,17938.9019
True,1786654232,2026-08-13T20:50:32Z,,,,24.4700,32.3400,29.7500,767.7000,0,44.0850,17952.4680
True,1786654233,2026-08-13T20:50:33Z,,,,24.4700,32.3600,29.7300,767.5400,0,44.0615,17946.5531
True,1786654234,2026-08-13T20:50:34Z,,,,24.4700,32.3300,29.7500,767.6600,0,44.0713,17947.7691
True,1786654235,2026-08-13T20:50:35Z,,,,24.4600,32.3400,29.7500,767.6800,0,44.1114,17952.9441
True,1786654236,2026-08-13T20:50:36Z,,,,24.4700,32.3100,29.7700,767.5400,0,44.0948,17960.3385
True,1786654237,2026-08-13T20:50:37Z,,,,24.4700,32.2700,29.7700,767.6400,0,44.0402,17935.3260
True,1786654238,2026-08-13T20:50:38Z,,,,24.4700,32.2900,29.7700,767.7000,0,44.0675,17945.2135
True,1786654239,2026-08-13T20:50:39Z,,,,24.4700,32.3300,29.7600,767.6400,0,44.0967,17958.7561
True,1786654240,2026-08-13T20:50:40Z,,,,24.4800,32.3100,29.7600,767.5600,0,44.0430,17949.3513
True,1786654241,2026-08-13T20:50:41Z,,,,24.4800,32.3400,29.7600,767.7400,0,44.0839,17962.0288
True,1786654242,2026-08-13T20:50:42Z,,,,24.4800,32.3400,29.7500,767.7400,0,44.0586,17951.5158
True,1786654243,2026-08-13T20:50:43Z,,,,24.4800,32.3400,29.7300,767.6000,0,44.0079,17933.8352
True,1786654244,2026-08-13T20:50:44Z,,,,24.4800,32.3800,29.7300,767.7000,0,44.0624,17954.0342
True,1786654245,2026-08-13T20:50:45Z,,,,24.4800,32.3800,29.7300,767.7200,0,44.0624,17953.5581
True,1786654246,2026-08-13T20:50:46Z,,,,24.5000,32.3400,29.7300,767.6000,0,43.9553,17933.8352
True,1786654247,2026-08-13T20:50:47Z,,,,24.4800,32.3800,29.7200,767.7000,0,44.0370,17943.5236
True,1786654248,2026-08-13T20:50:48Z,,,,24.5000,32.3800,29.7300,767.7200,0,44.0096,17953.5581
True,1786654249,2026-08-13T20:50:49Z,,,,24.5000,32.3600,29.7300,767.5800,0,43.9825,17945.6010
True,1786654250,2026-08-13T20:50:50Z,,,,24.5000,32.3600,29.7300,767.6000,0,43.9825,17945.1251
True,1786654251,2026-08-13T20:50:51Z,,,,24.5000,32.4000,29.7300,767.7000,0,44.0368,17965.3230
True,1786654252,2026-08-13T20:50:52Z,,,,24.5000,32.3400,29.7500,767.6000,0,44.0059,17954.8487
True,1786654253,2026-08-13T20:50:53Z,,,,24.5100,32.3600,29.7600,767.6200,0,44.0321,17976.1969
True,1786654254,2026-08-13T20:50:54Z,,,,24.5100,32.3400,29.7600,767.6600,0,44.0048,17963.9343
True,1786654255,2026-08-13T20:50:55Z,,,,24.5000,32.3600,29.7600,767.6000,0,44.0584,17976.6737
True,1786654256,2026-08-13T20:50:56Z,,,,24.5100,32.3300,29.7700,767.5200,0,44.0165,17972.1326
True,1786654257,2026-08-13T20:50:57Z,,,,24.5100,32.3100,29.7800,767.6000,0,44.0146,17969.4253
True,1786654258,2026-08-13T20:50:58Z,,,,24.5100,32.3400,29.7700,767.7000,0,44.0302,17973.5005
True,1786654259,2026-08-13T20:50:59Z,,,,24.5100,32.3600,29.7700,767.5000,0,44.0574,17989.5867
True,1786654260,2026-08-13T20:51:00Z,,,,24.5200,32.2900,29.7900,767.6400,0,43.9863,17967.6638
True,1786654261,2026-08-13T20:51:01Z,,,,24.5200,32.3100,29.7900,767.5400,0,44.0136,17981.3773
True,1786654262,2026-08-13T20:51:02Z,,,,24.5200,32.2700,29.7900,767.6000,0,43.9591,17957.2875
True,1786654263,2026-08-13T20:51:03Z,,,,24.5200,32.3100,29.7900,767.6400,0,44.0136,17978.9928
True,1786654264,2026-08-13T20:51:04Z,,,,24.5200,32.2700,29.8000,767.7000,0,43.9844,17965.4182
True,1786654265,2026-08-13T20:51:05Z,,,,24.5200,32.3100,29.7800,767.6400,0,43.9883,17968.4721
True,1786654266,2026-08-13T20:51:06Z,,,,24.5200,32.3600,29.7700,767.5400,0,44.0310,17988.6323
True,1786654267,2026-08-13T20:51:07Z,,,,24.5200,32.3600,29.7500,767.6600,0,43.9804,17964.7226
True,1786654268,2026-08-13T20:51:08Z,,,,24.5300,32.3400,29.7700,767.6400,0,43.9775,17974.9306
True,1786654269,2026-08-13T20:51:09Z,,,,24.5300,32.3600,29.7700,767.5800,0,44.0047,17987.6780
True,1786654270,2026-08-13T20:51:10Z,,,,24.5300,32.3600,29.7600,767.7800,0,43.9794,17972.3835
True,1786654271,2026-08-13T20:51:11Z,,,,24.5300,32.4000,29.7500,767.6400,0,44.0084,17987.8052
True,1786654272,2026-08-13T20:51:12Z,,,,24.5300,32.3600,29.7700,767.6600,0,44.0047,17985.7698
True,1786654273,2026-08-13T20:51:13Z,,,,24.5400,32.3600,29.7700,767.7000,0,43.9784,17984.8158
True,1786654274,2026-08-13T20:51:14Z,,,,24.5400,32.3100,29.7700,767.5800,0,43.9104,17959.3858
True,1786654275,2026-08-13T20:51:15Z,,,,24.5300,32.3800,29.7600,767.7800,0,44.0066,17983.6910
True,1786654276,2026-08-13T20:51:16Z,,,,24.5400,32.3100,29.7900,767.4600,0,43.9609,17983.2854
True,1786654277,2026-08-13T20:51:17Z,,,,24.5400,32.3600,29.7800,767.7600,0,44.0037,17993.9154
True,1786654278,2026-08-13T20:51:18Z,,,,24.5400,32.3100,29.7800,767.5800,0,43.9357,17969.9019
True,1786654279,2026-08-13T20:51:19Z,,,,24.5400,32.3400,29.7700,767.6000,0,43.9512,17975.8841
True,1786654280,2026-08-13T20:51:20Z,,,,24.5400,32.3100,29.7900,767.6800,0,43.9609,17978.0391
True,1786654281,2026-08-13T20:51:21Z,,,,24.5400,32.3400,29.7900,767.7200,0,44.0018,17994.0778
True,1786654282,2026-08-13T20:51:22Z,,,,24.5400,32.3100,29.7900,767.5400,0,43.9609,17981.3773
True,1786654283,2026-08-13T20:51:23Z,,,,24.5400,32.3300,29.7900,767.6000,0,43.9882,17991.2764
True,1786654284,2026-08-13T20:51:24Z,,,,24.5400,32.3100,29.7900,767.6400,0,43.9609,17978.9928
True,1786654285,2026-08-13T20:51:25Z,,,,24.5400,32.3800,29.7900,767.6200,0,44.0562,18019.1243
True,1786654286,2026-08-13T20:51:26Z,,,,24.5500,32.3400,29.7900,767.6400,0,43.9755,17995.9868
True,1786654287,2026-08-13T20:51:27Z,,,,24.5400,32.3600,29.7900,767.5000,0,44.0290,18010.6603
True,1786654288,2026-08-13T20:51:28Z,,,,24.5500,32.3300,29.8100,767.6800,0,44.0124,18010.4380
True,1786654289,2026-08-13T20:51:29Z,,,,24.5500,32.2900,29.8000,767.5800,0,43.9327,17979.6138
True,1786654290,2026-08-13T20:51:30Z,,,,24.5500,32.3100,29.8100,767.7800,0,43.9852,17996.7094
True,1786654291,2026-08-13T20:51:31Z,,,,24.5500,32.3300,29.7900,767.7000,0,43.9619,17988.8907
True,1786654292,2026-08-13T20:51:32Z,,,,24.5600,32.2900,29.8100,767.6000,0,43.9317,17989.6624
True,1786654293,2026-08-13T20:51:33Z,,,,24.5600,32.3400,29.8100,767.7800,0,43.9997,18013.7204
True,1786654294,2026-08-13T20:51:34Z,,,,24.5600,32.2900,29.8100,767.5200,0,43.9317,17991.5712
True,1786654295,2026-08-13T20:51:35Z,,,,24.5600,32.3100,29.8100,767.6600,0,43.9589,17999.5732
True,1786654296,2026-08-13T20:51:36Z,,,,24.5600,32.3300,29.8200,767.5000,0,44.0114,18025.2840
True,1786654297,2026-08-13T20:51:37Z,,,,24.5600,32.3300,29.8000,767.5800,0,43.9608,18002.2874
True,1786654298,2026-08-13T20:51:38Z,,,,24.5600,32.2900,29.8200,767.6400,0,43.9570,17999.2385
True,1786654299,2026-08-13T20:51:39Z,,,,24.5600,32.3400,29.8000,767.6600,0,43.9744,18006.0455
True,1786654300,2026-08-13T20:51:40Z,,,,24.5700,32.2900,29.8500,767.6000,0,44.0065,18031.8191
True,1786654301,2026-08-13T20:51:41Z,,,,24.5600,32.2900,29.8200,767.6400,0,43.9570,17999.2385
True,1786654302,2026-08-13T20:51:42Z,,,,24.5700,32.3100,29.8400,767.5400,0,44.0084,18034.0702
True,1786654303,2026-08-13T20:51:43Z,,,,24.5700,32.2900,29.8400,767.7000,0,43.9812,18018.8820
True,1786654304,2026-08-13T20:51:44Z,40.00,-105.00,1620.30,24.5700,32.2900,29.8500,767.6400,0,44.0065,18030.8626
True,1786654305,2026-08-13T20:51:45Z,,,,24.5700,32.3100,29.8400,767.7000,0,44.0084,18030.2439
True,1786654306,2026-08-13T20:51:46Z,,,,24.5700,32.2900,29.8400,767.6400,0,43.9812,18020.3157
True,1786654307,2026-08-13T20:51:47Z,,,,24.5700,32.2900,29.8500,767.7200,0,44.0065,18028.9498
True,1786654308,2026-08-13T20:51:48Z,,,,24.5700,32.2700,29.8600,767.7800,0,44.0045,18026.6919
True,1786654309,2026-08-13T20:51:49Z,,,,24.5700,32.2500,29.8600,767.8000,0,43.9772,18014.8405
True,1786654310,2026-08-13T20:51:50Z,,,,24.5700,32.2700,29.8500,767.6600,0,43.9792,18019.0153
True,1786654311,2026-08-13T20:51:51Z,,,,24.5700,32.2900,29.8400,767.6600,0,43.9812,18019.8378
True,1786654312,2026-08-13T20:51:52Z,,,,24.5900,32.2700,29.8700,767.5800,0,43.9772,18042.0255
True,1786654313,2026-08-13T20:51:53Z,,,,24.5900,32.2700,29.8600,767.6600,0,43.9519,18029.5606
True,1786654314,2026-08-13T20:51:54Z,,,,24.5900,32.2500,29.8700,767.7800,0,43.9499,18025.8605
True,1786654315,2026-08-13T20:51:55Z,,,,24.5900,32.2500,29.8700,767.6400,0,43.9499,18029.2073
True,1786654316,2026-08-13T20:51:56Z,,,,24.5900,32.2500,29.8700,767.4600,0,43.9499,18033.5121
True,1786654317,2026-08-13T20:51:57Z,,,,24.5900,32.2700,29.8700,767.6800,0,43.9772,18039.6329
True,1786654318,2026-08-13T20:51:58Z,,,,24.5900,32.3400,29.8400,767.6000,0,43.9966,18049.6807
True,1786654319,2026-08-13T20:51:59Z,,,,24.6000,32.2900,29.8400,767.7200,0,43.9024,18018.4041
True,1786654320,2026-08-13T20:52:00Z,,,,24.5900,32.3100,29.8400,767.7000,0,43.9558,18030.2439
True,1786654321,2026-08-13T20:52:01Z,,,,24.6000,32.3400,29.8400,767.6400,0,43.9703,18048.7232
True,1786654322,2026-08-13T20:52:02Z,,,,24.6000,32.3600,29.8200,767.5600,0,43.9470,18040.8762
True,1786654323,2026-08-13T20:52:03Z,,,,24.6000,32.3400,29.8200,767.6600,0,43.9198,18027.1340
True,1786654324,2026-08-13T20:52:04Z,,,,24.6000,32.3600,29.8400,767.5600,0,43.9975,18062.0030
True,1786654325,2026-08-13T20:52:05Z,,,,24.6000,32.3400,29.8400,767.7000,0,43.9703,18047.2872
True,1786654326,2026-08-13T20:52:06Z,,,,24.6100,32.3800,29.8200,767.7200,0,43.9479,18048.3974
True,1786654327,2026-08-13T20:52:07Z,,,,24.6000,32.3600,29.8200,767.6600,0,43.9470,18038.4837
True,1786654328,2026-08-13T20:52:08Z,,,,24.6000,32.3400,29.8400,767.6400,0,43.9703,18048.7232
True,1786654329,2026-08-13T20:52:09Z,,,,24.6100,32.3100,29.8400,767.7000,0,43.9033,18030.2439
True,1786654330,2026-08-13T20:52:10Z,,,,24.6100,32.3400,29.8400,767.6200,0,43.9441,18049.2020
True,1786654331,2026-08-13T20:52:11Z,,,,24.6100,32.3100,29.8500,767.7000,0,43.9285,18040.7966
True,1786654332,2026-08-13T20:52:12Z,,,,24.6100,32.2900,29.8500,767.7200,0,43.9013,18028.9498
True,1786654333,2026-08-13T20:52:13Z,,,,24.6100,32.3100,29.8500,767.5800,0,43.9285,18043.6679
True,1786654334,2026-08-13T20:52:14Z,,,,24.6100,32.3100,29.8400,767.7000,0,43.9033,18030.2439
True,1786654335,2026-08-13T20:52:15Z,,,,24.6200,32.3100,29.8500,767.6200,0,43.9023,18042.7107
True,1786654336,2026-08-13T20:52:16Z,,,,24.6100,32.3400,29.8200,767.6200,0,43.8936,18028.0904
True,1786654337,2026-08-13T20:52:17Z,,,,24.6100,32.3300,29.8400,767.6000,0,43.9305,18043.9988
True,1786654338,2026-08-13T20:52:18Z,,,,24.6200,32.3300,29.8400,767.6400,0,43.9042,18043.0416
True,1786654339,2026-08-13T20:52:19Z,,,,24.6200,32.3300,29.8400,767.6000,0,43.9042,18043.9988
True,1786654340,2026-08-13T20:52:20Z,,,,24.6200,32.3300,29.8500,767.7000,0,43.9294,18052.1655
True,1786654341,2026-08-13T20:52:21Z,,,,24.6200,32.2900,29.8600,767.5800,0,43.9003,18042.8506
True,1786654342,2026-08-13T20:52:22Z,,,,24.6200,32.2900,29.8600,767.6800,0,43.9003,18040.4579
True,1786654343,2026-08-13T20:52:23Z,,,,24.6200,32.2700,29.8600,767.6200,0,43.8731,18030.5171
True,1786654344,2026-08-13T20:52:24Z,,,,24.6200,32.2700,29.8700,767.7000,0,43.8983,18039.1545
True,1786654345,2026-08-13T20:52:25Z,,,,24.6200,32.2700,29.8700,767.5800,0,43.8983,18042.0255
True,1786654346,2026-08-13T20:52:26Z,,,,24.6200,32.2200,29.8700,767.7800,0,43.8303,18008.7903
True,1786654347,2026-08-13T20:52:27Z,,,,24.6200,32.2500,29.8700,767.5400,0,43.8711,18031.5986
True,1786654348,2026-08-13T20:52:28Z,,,,24.6200,32.2500,29.8700,767.5800,0,43.8711,18030.6420
True,1786654349,2026-08-13T20:52:29Z,,,,24.6200,32.2500,29.8800,767.6800,0,43.8964,18038.8001
True,1786654350,2026-08-13T20:52:30Z,,,,24.6200,32.2500,29.8700,767.8400,0,43.8711,18024.4265
True,1786654351,2026-08-13T20:52:31Z,,,,24.6200,32.2700,29.8700,767.6000,0,43.8983,18041.5470
True,1786654352,2026-08-13T20:52:32Z,,,,24.6200,32.2700,29.8700,767.6400,0,43.8983,18040.5899
True,1786654353,2026-08-13T20:52:33Z,,,,24.6200,32.2700,29.8700,767.6400,0,43.8983,18040.5899
True,1786654354,2026-08-13T20:52:34Z,,,,24.6300,32.2500,29.8800,767.5600,0,43.8701,18041.6712
True,1786654355,2026-08-13T20:52:35Z,,,,24.6200,32.2200,29.8800,767.5400,0,43.8555,18025.0639
True,1786654356,2026-08-13T20:52:36Z,,,,24.6200,32.2700,29.8800,767.7600,0,43.9236,18048.2741
True,1786654357,2026-08-13T20:52:37Z,,,,24.6300,32.2000,29.8900,767.7200,0,43.8273,18019.9112
True,1786654358,2026-08-13T20:52:38Z,,,,24.6300,32.2700,29.8800,767.5800,0,43.8973,18052.5829
True,1786654359,2026-08-13T20:52:39Z,,,,24.6300,32.2200,29.8900,767.6600,0,43.8545,18032.7402
True,1786654360,2026-08-13T20:52:40Z,,,,24.6300,32.2400,29.8900,767.7200,0,43.8817,18042.7000
True,1786654361,2026-08-13T20:52:41Z,,,,24.6300,32.2200,29.9000,767.6600,0,43.8797,18043.2905
True,1786654362,2026-08-13T20:52:42Z,,,,24.6300,32.2000,29.9000,767.4600,0,43.8525,18036.6724
True,1786654363,2026-08-13T20:52:43Z,,,,24.6300,32.2200,29.9000,767.8200,0,43.8797,18039.4628
True,1786654364,2026-08-13T20:52:44Z,,,,24.6400,32.2200,29.9200,767.6400,0,43.9039,18064.8867
True,1786654365,2026-08-13T20:52:45Z,,,,24.6400,32.2000,29.8900,767.6400,0,43.8011,18021.8230
True,1786654366,2026-08-13T20:52:46Z,,,,24.6400,32.1800,29.9000,767.6200,0,43.7990,18021.4427
True,1786654367,2026-08-13T20:52:47Z,,,,24.6400,32.2200,29.9200,767.5200,0,43.9039,18067.7621
True,1786654368,2026-08-13T20:52:48Z,,,,24.6400,32.2000,29.9300,767.5600,0,43.9018,18065.9478
True,1786654369,2026-08-13T20:52:49Z,,,,24.6400,32.2200,29.9200,767.6400,0,43.9039,18064.8867
True,1786654370,2026-08-13T20:52:50Z,,,,24.6500,32.2000,29.9300,767.6800,0,43.8756,18063.0728
True,1786654371,2026-08-13T20:52:51Z,,,,24.6500,32.1800,29.9400,767.6200,0,43.8736,18063.6467
True,1786654372,2026-08-13T20:52:52Z,,,,24.6500,32.2000,29.9300,767.6400,0,43.8756,18064.0310
True,1786654373,2026-08-13T20:52:53Z,,,,24.6500,32.1800,29.9400,767.6200,0,43.8736,18063.6467
True,1786654374,2026-08-13T20:52:54Z,,,,24.6500,32.1800,29.9400,767.7000,0,43.8736,18061.7303
True,1786654375,2026-08-13T20:52:55Z,,,,24.6500,32.1800,29.9400,767.7000,0,43.8736,18061.7303
True,1786654376,2026-08-13T20:52:56Z,,,,24.6500,32.1800,29.9500,767.4600,0,43.8988,18078.0476
True,1786654377,2026-08-13T20:52:57Z,,,,24.6500,32.1800,29.9500,767.6800,0,43.8988,18072.7732
True,1786654378,2026-08-13T20:52:58Z,,,,24.6700,32.1300,29.9500,767.6200,0,43.7782,18045.6216
True,1786654379,2026-08-13T20:52:59Z,,,,24.6700,32.1600,29.9500,767.6400,0,43.8191,18062.2962
True,1786654380,2026-08-13T20:53:00Z,,,,24.6700,32.1300,29.9500,767.6000,0,43.7782,18046.1003
True,1786654381,2026-08-13T20:53:01Z,,,,24.6700,32.2000,29.9400,767.5400,0,43.8484,18076.9942
True,1786654382,2026-08-13T20:53:02Z,,,,24.6700,32.2400,29.9000,767.7200,0,43.8021,18053.2563
True,1786654383,2026-08-13T20:53:03Z,,,,24.6700,32.2500,29.9000,767.6400,0,43.8157,18060.8730
True,1786654384,2026-08-13T20:53:04Z,,,,24.6700,32.2900,29.8800,767.7600,0,43.8196,18059.6619
True,1786654385,2026-08-13T20:53:05Z,,,,24.6700,32.2700,29.8900,767.5200,0,43.8177,18064.5834
True,1786654386,2026-08-13T20:53:06Z,,,,24.6700,32.2700,29.8800,767.7000,0,43.7925,18049.7102
True,1786654387,2026-08-13T20:53:07Z,,,,24.6800,32.2700,29.8900,767.6400,0,43.7915,18061.7085
True,1786654388,2026-08-13T20:53:08Z,,,,24.6800,32.2700,29.8900,767.5800,0,43.7915,18063.1458
True,1786654389,2026-08-13T20:53:09Z,,,,24.6800,32.2500,29.8900,767.7600,0,43.7643,18047.4401
True,1786654390,2026-08-13T20:53:10Z,,,,24.6800,32.2700,29.8900,767.6000,0,43.7915,18062.6667
True,1786654391,2026-08-13T20:53:11Z,,,,24.6800,32.2400,29.8900,767.7600,0,43.7508,18041.7431
True,1786654392,2026-08-13T20:53:12Z,,,,24.6800,32.2700,29.8900,767.6000,0,43.7915,18062.6667
True,1786654393,2026-08-13T20:53:13Z,,,,24.6800,32.2500,29.8900,767.7200,0,43.7643,18048.3974
True,1786654394,2026-08-13T20:53:14Z,,,,24.6900,32.2700,29.9000,767.6000,0,43.7905,18073.2348
True,1786654395,2026-08-13T20:53:15Z,,,,24.6800,32.2700,29.9000,767.8200,0,43.8166,18067.9628
